======== Coverage for /home/runner/work/avalanche/avalanche/avalanche/ =========
------------------------------ Detailed Coverage -------------------------------
| Name                                                                                 |  Status |
|     MeanScoresEvalPluginMetric.before_training_exp (L267)                            |  MISSED |
|     MeanScoresEvalPluginMetric.after_eval_iteration (L270)                           |  MISSED |
|     MeanScoresEvalPluginMetric.after_eval (L274)                                     |  MISSED |
|   mean_scores_metrics (L278)                                                         | COVERED |
|--------------------------------------------------------------------------------------|---------|
| evaluation/metrics/ram_usage.py (module)                                             |  MISSED |
|   MaxRAM (L25)                                                                       | COVERED |
|     MaxRAM.__init__ (L41)                                                            | COVERED |
|     MaxRAM.result (L79)                                                              | COVERED |
|     MaxRAM.start_thread (L89)                                                        |  MISSED |
|     MaxRAM.stop_thread (L96)                                                         |  MISSED |
|     MaxRAM.reset (L103)                                                              | COVERED |
|     MaxRAM.update (L111)                                                             |  MISSED |
|   RAMPluginMetric (L115)                                                             |  MISSED |
|     RAMPluginMetric.__init__ (L116)                                                  |  MISSED |
|     RAMPluginMetric.update (L119)                                                    |  MISSED |
|   MinibatchMaxRAM (L123)                                                             | COVERED |
|     MinibatchMaxRAM.__init__ (L129)                                                  | COVERED |
|     MinibatchMaxRAM.before_training (L139)                                           |  MISSED |
|     MinibatchMaxRAM.after_training (L143)                                            |  MISSED |
|   EpochMaxRAM (L151)                                                                 | COVERED |
|     EpochMaxRAM.__init__ (L157)                                                      | COVERED |
|     EpochMaxRAM.before_training (L166)                                               |  MISSED |
|     EpochMaxRAM.after_training (L170)                                                |  MISSED |
|   ExperienceMaxRAM (L178)                                                            | COVERED |
|     ExperienceMaxRAM.__init__ (L184)                                                 | COVERED |
|     ExperienceMaxRAM.before_eval (L193)                                              |  MISSED |
|     ExperienceMaxRAM.after_eval (L197)                                               |  MISSED |
|   StreamMaxRAM (L205)                                                                | COVERED |
|     StreamMaxRAM.__init__ (L211)                                                     | COVERED |
|     StreamMaxRAM.before_eval (L220)                                                  |  MISSED |
|     StreamMaxRAM.after_eval (L224)                                                   |  MISSED |
|   ram_usage_metrics (L233)                                                           | COVERED |
|--------------------------------------------------------------------------------------|---------|
| evaluation/metrics/timing.py (module)                                                |  MISSED |
|   ElapsedTime (L24)                                                                  | COVERED |
|     ElapsedTime.__init__ (L44)                                                       | COVERED |
|     ElapsedTime.update (L56)                                                         | COVERED |
|     ElapsedTime.result (L69)                                                         | COVERED |
|     ElapsedTime.reset (L81)                                                          | COVERED |
|   TimePluginMetric (L91)                                                             |  MISSED |
|     TimePluginMetric.__init__ (L92)                                                  |  MISSED |
|     TimePluginMetric.update (L97)                                                    |  MISSED |
|   MinibatchTime (L101)                                                               | COVERED |
|     MinibatchTime.__init__ (L112)                                                    | COVERED |
|     MinibatchTime.before_training_iteration (L120)                                   |  MISSED |
|   EpochTime (L129)                                                                   | COVERED |
|     EpochTime.__init__ (L137)                                                        | COVERED |
|     EpochTime.before_training_epoch (L144)                                           |  MISSED |
|   RunningEpochTime (L152)                                                            | COVERED |
|     RunningEpochTime.__init__ (L162)                                                 | COVERED |
|     RunningEpochTime.before_training_epoch (L172)                                    |  MISSED |
|     RunningEpochTime.after_training_iteration (L177)                                 |  MISSED |
|     RunningEpochTime.result (L183)                                                   |  MISSED |
|   ExperienceTime (L190)                                                              | COVERED |
|     ExperienceTime.__init__ (L199)                                                   | COVERED |
|     ExperienceTime.before_eval_exp (L207)                                            |  MISSED |
|   StreamTime (L215)                                                                  | COVERED |
|     StreamTime.__init__ (L224)                                                       | COVERED |
|     StreamTime.before_eval (L232)                                                    |  MISSED |
|   timing_metrics (L240)                                                              | COVERED |
|--------------------------------------------------------------------------------------|---------|
| evaluation/metrics/topk_acc.py (module)                                              |  MISSED |
|   TopkAccuracy (L30)                                                                 | COVERED |
|     TopkAccuracy.__init__ (L36)                                                      | COVERED |
|     TopkAccuracy.update (L54)                                                        | COVERED |
|     TopkAccuracy.result_task_label (L116)                                            | COVERED |
|     TopkAccuracy.result (L131)                                                       | COVERED |
|     TopkAccuracy.reset (L142)                                                        | COVERED |
|   TopkAccuracyPluginMetric (L157)                                                    | COVERED |
|     TopkAccuracyPluginMetric.__init__ (L162)                                         |  MISSED |
|     TopkAccuracyPluginMetric.reset (L167)                                            |  MISSED |
|     TopkAccuracyPluginMetric.result (L173)                                           |  MISSED |
|     TopkAccuracyPluginMetric.update (L179)                                           |  MISSED |
|   MinibatchTopkAccuracy (L191)                                                       | COVERED |
|     MinibatchTopkAccuracy.__init__ (L201)                                            | COVERED |
|   EpochTopkAccuracy (L214)                                                           | COVERED |
|     EpochTopkAccuracy.__init__ (L224)                                                | COVERED |
|   RunningEpochTopkAccuracy (L238)                                                    | COVERED |
|     RunningEpochTopkAccuracy.__init__ (L249)                                         | COVERED |
|   ExperienceTopkAccuracy (L263)                                                      | COVERED |
|     ExperienceTopkAccuracy.__init__ (L270)                                           | COVERED |
|   TrainedExperienceTopkAccuracy (L286)                                               | COVERED |
|     TrainedExperienceTopkAccuracy.__init__ (L295)                                    | COVERED |
|     TrainedExperienceTopkAccuracy.after_training_exp (L305)                          |  MISSED |
|     TrainedExperienceTopkAccuracy.update (L311)                                      | COVERED |
|   StreamTopkAccuracy (L323)                                                          | COVERED |
|     StreamTopkAccuracy.__init__ (L330)                                               | COVERED |
|   topk_acc_metrics (L343)                                                            | COVERED |
|--------------------------------------------------------------------------------------|---------|
| evaluation/metrics/detection_evaluators/coco_evaluator.py (module)                   |  MISSED |
|   CocoEvaluator (L98)                                                                | COVERED |
|     CocoEvaluator.__init__ (L109)                                                    |  MISSED |
|     CocoEvaluator.update (L122)                                                      |  MISSED |
|     CocoEvaluator.synchronize_between_processes (L138)                               |  MISSED |
|     CocoEvaluator.evaluate (L150)                                                    |  MISSED |
|     CocoEvaluator.summarize (L184)                                                   |  MISSED |
|     CocoEvaluator.prepare (L189)                                                     |  MISSED |
|     CocoEvaluator.prepare_for_coco_detection (L198)                                  |  MISSED |
|     CocoEvaluator.prepare_for_coco_segmentation (L222)                               |  MISSED |
|     CocoEvaluator.prepare_for_coco_keypoint (L259)                                   |  MISSED |
|   convert_to_xywh (L286)                                                             |  MISSED |
|   is_dist_avail_and_initialized (L291)                                               |  MISSED |
|   get_world_size (L299)                                                              |  MISSED |
|   all_gather (L305)                                                                  | COVERED |
|   merge (L321)                                                                       |  MISSED |
|   create_common_coco_eval (L345)                                                     |  MISSED |
|   evaluate (L357)                                                                    |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| evaluation/metrics/detection_evaluators/lvis_evaluator.py (module)                   |  MISSED |
|   LvisEvaluator (L31)                                                                | COVERED |
|     LvisEvaluator.__init__ (L41)                                                     |  MISSED |
|     LvisEvaluator.update (L50)                                                       |  MISSED |
|     LvisEvaluator.synchronize_between_processes (L57)                                |  MISSED |
|     LvisEvaluator.evaluate (L89)                                                     |  MISSED |
|     LvisEvaluator.summarize (L138)                                                   |  MISSED |
|     LvisEvaluator.prepare_for_lvis_detection (L144)                                  |  MISSED |
|   DictLVIS (L219)                                                                    | COVERED |
|     DictLVIS.__init__ (L225)                                                         | COVERED |
|   convert_to_xywh (L239)                                                             |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| logging/base_logger.py (module)                                                      |  MISSED |
|   BaseLogger (L12)                                                                   | COVERED |
|     BaseLogger.__init__ (L30)                                                        |  MISSED |
|     BaseLogger.log_single_metric (L58)                                               | COVERED |
|     BaseLogger.log_metrics (L72)                                                     | COVERED |
|--------------------------------------------------------------------------------------|---------|
| logging/csv_logger.py (module)                                                       |  MISSED |
|   CSVLogger (L25)                                                                    | COVERED |
|     CSVLogger.__init__ (L63)                                                         | COVERED |
|     CSVLogger.print_train_metrics (L122)                                             |  MISSED |
|     CSVLogger.print_eval_metrics (L137)                                              |  MISSED |
|     CSVLogger.after_training_epoch (L151)                                            |  MISSED |
|     CSVLogger.after_eval_exp (L175)                                                  |  MISSED |
|     CSVLogger.before_training_exp (L207)                                             |  MISSED |
|     CSVLogger.before_eval (L216)                                                     | COVERED |
|     CSVLogger.before_training (L228)                                                 |  MISSED |
|     CSVLogger.after_training (L236)                                                  |  MISSED |
|     CSVLogger.close (L244)                                                           |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| logging/interactive_logging.py (module)                                              |  MISSED |
|   InteractiveLogger (L25)                                                            | COVERED |
|     InteractiveLogger.__init__ (L53)                                                 |  MISSED |
|     InteractiveLogger.before_training_epoch (L57)                                    |  MISSED |
|     InteractiveLogger.after_training_epoch (L68)                                     |  MISSED |
|     InteractiveLogger.before_training_exp (L79)                                      |  MISSED |
|     InteractiveLogger.after_training_exp (L91)                                       |  MISSED |
|     InteractiveLogger.before_eval_exp (L106)                                         |  MISSED |
|     InteractiveLogger.after_eval_exp (L115)                                          |  MISSED |
|     InteractiveLogger.after_training_iteration (L124)                                |  MISSED |
|     InteractiveLogger.after_eval_iteration (L137)                                    |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| logging/tensorboard_logger.py (module)                                               | COVERED |
|   TensorboardLogger (L28)                                                            | COVERED |
|     TensorboardLogger.__init__ (L51)                                                 | COVERED |
|     TensorboardLogger.log_single_metric (L68)                                        |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| logging/text_logging.py (module)                                                     |  MISSED |
|   TextLogger (L30)                                                                   | COVERED |
|     TextLogger.__init__ (L55)                                                        | COVERED |
|     TextLogger.log_single_metric (L66)                                               |  MISSED |
|     TextLogger.print_current_metrics (L78)                                           |  MISSED |
|     TextLogger.before_training_exp (L86)                                             |  MISSED |
|     TextLogger.before_eval_exp (L95)                                                 |  MISSED |
|     TextLogger.after_training_epoch (L104)                                           |  MISSED |
|     TextLogger.after_eval_exp (L115)                                                 |  MISSED |
|     TextLogger.before_training (L140)                                                |  MISSED |
|     TextLogger.before_eval (L149)                                                    |  MISSED |
|     TextLogger.after_training (L158)                                                 |  MISSED |
|     TextLogger.after_eval (L167)                                                     |  MISSED |
|     TextLogger.on_checkpoint_resume (L223)                                           |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| logging/wandb_logger.py (module)                                                     | COVERED |
|   WandBLogger (L40)                                                                  | COVERED |
|     WandBLogger.__init__ (L57)                                                       | COVERED |
|     WandBLogger.import_wandb (L102)                                                  |  MISSED |
|     WandBLogger.args_parse (L109)                                                    |  MISSED |
|     WandBLogger.before_run (L121)                                                    |  MISSED |
|     WandBLogger.after_training_exp (L139)                                            |  MISSED |
|     WandBLogger.log_single_metric (L151)                                             |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/base_model.py (module)                                                        |  MISSED |
|   BaseModel (L4)                                                                     | COVERED |
|     BaseModel.get_features (L10)                                                     | COVERED |
|--------------------------------------------------------------------------------------|---------|
| models/batch_renorm.py (module)                                                      | COVERED |
|   BatchRenorm2D (L18)                                                                |  MISSED |
|     BatchRenorm2D.__init__ (L19)                                                     |  MISSED |
|     BatchRenorm2D.forward (L73)                                                      |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/bic_model.py (module)                                                         |  MISSED |
|   BiasLayer (L4)                                                                     | COVERED |
|     BiasLayer.__init__ (L13)                                                         | COVERED |
|     BiasLayer.forward (L27)                                                          |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/dynamic_modules.py (module)                                                   | COVERED |
|   DynamicModule (L23)                                                                | COVERED |
|     DynamicModule.adaptation (L32)                                                   | COVERED |
|     DynamicModule.train_adaptation (L54)                                             | COVERED |
|     DynamicModule.eval_adaptation (L62)                                              | COVERED |
|   MultiTaskModule (L87)                                                              | COVERED |
|     MultiTaskModule.__init__ (L100)                                                  |  MISSED |
|     MultiTaskModule.adaptation (L106)                                                | COVERED |
|     MultiTaskModule.eval_adaptation (L130)                                           |  MISSED |
|     MultiTaskModule.train_adaptation (L133)                                          | COVERED |
|     MultiTaskModule.forward (L140)                                                   | COVERED |
|     MultiTaskModule.forward_single_task (L171)                                       | COVERED |
|     MultiTaskModule.forward_all_tasks (L180)                                         | COVERED |
|   IncrementalClassifier (L195)                                                       | COVERED |
|     IncrementalClassifier.__init__ (L204)                                            | COVERED |
|     IncrementalClassifier.adaptation (L227)                                          | COVERED |
|     IncrementalClassifier.forward (L259)                                             | COVERED |
|   MultiHeadClassifier (L273)                                                         | COVERED |
|     MultiHeadClassifier.__init__ (L297)                                              | COVERED |
|     MultiHeadClassifier.active_units (L333)                                          |  MISSED |
|     MultiHeadClassifier.task_masks (L342)                                            |  MISSED |
|     MultiHeadClassifier.adaptation (L348)                                            | COVERED |
|     MultiHeadClassifier.forward_single_task (L407)                                   | COVERED |
|   TrainEvalModel (L433)                                                              | COVERED |
|     TrainEvalModel.__init__ (L442)                                                   | COVERED |
|     TrainEvalModel.forward (L455)                                                    |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/dynamic_optimizers.py (module)                                                | COVERED |
|   compare_keys (L20)                                                                 |  MISSED |
|   reset_optimizer (L27)                                                              | COVERED |
|   update_optimizer (L51)                                                             | COVERED |
|   add_new_params_to_optimizer (L128)                                                 | COVERED |
|--------------------------------------------------------------------------------------|---------|
| models/expert_gate.py (module)                                                       |  MISSED |
|   AE_loss (L20)                                                                      | COVERED |
|   ExpertAutoencoder (L32)                                                            | COVERED |
|     ExpertAutoencoder.__init__ (L37)                                                 | COVERED |
|     ExpertAutoencoder.forward (L92)                                                  |  MISSED |
|   ExpertModel (L107)                                                                 | COVERED |
|     ExpertModel.__init__ (L114)                                                      | COVERED |
|     ExpertModel.forward (L165)                                                       |  MISSED |
|   ExpertGate (L173)                                                                  | COVERED |
|     ExpertGate.__init__ (L178)                                                       | COVERED |
|     ExpertGate.forward (L240)                                                        |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/generator.py (module)                                                         | COVERED |
|   Generator (L28)                                                                    | COVERED |
|     Generator.generate (L34)                                                         | COVERED |
|   VAEMLPEncoder (L51)                                                                | COVERED |
|     VAEMLPEncoder.__init__ (L59)                                                     |  MISSED |
|     VAEMLPEncoder.forward (L70)                                                      |  MISSED |
|   VAEMLPDecoder (L75)                                                                | COVERED |
|     VAEMLPDecoder.__init__ (L83)                                                     |  MISSED |
|     VAEMLPDecoder.forward (L93)                                                      |  MISSED |
|   MlpVAE (L102)                                                                      | COVERED |
|     MlpVAE.__init__ (L115)                                                           | COVERED |
|     MlpVAE.get_features (L136)                                                       | COVERED |
|     MlpVAE.generate (L142)                                                           | COVERED |
|     MlpVAE.sampling (L158)                                                           | COVERED |
|     MlpVAE.forward (L166)                                                            | COVERED |
|   VAE_loss (L182)                                                                    | COVERED |
|--------------------------------------------------------------------------------------|---------|
| models/helper_method.py (module)                                                     |  MISSED |
|   MultiTaskDecorator (L10)                                                           | COVERED |
|     MultiTaskDecorator.__init__ (L23)                                                | COVERED |
|     MultiTaskDecorator.forward_single_task (L67)                                     |  MISSED |
|     MultiTaskDecorator.forward_all_tasks (L73)                                       | COVERED |
|   as_multitask (L110)                                                                | COVERED |
|--------------------------------------------------------------------------------------|---------|
| models/icarl_resnet.py (module)                                                      |  MISSED |
|   IdentityShortcut (L21)                                                             |  MISSED |
|     IdentityShortcut.__init__ (L22)                                                  |  MISSED |
|     IdentityShortcut.forward (L26)                                                   |  MISSED |
|   conv3x3 (L30)                                                                      |  MISSED |
|   batch_norm (L41)                                                                   |  MISSED |
|   ResidualBlock (L45)                                                                |  MISSED |
|     ResidualBlock.__init__ (L46)                                                     |  MISSED |
|     ResidualBlock.forward (L106)                                                     |  MISSED |
|   IcarlNet (L113)                                                                    |  MISSED |
|     IcarlNet.__init__ (L114)                                                         |  MISSED |
|     IcarlNet.forward (L170)                                                          |  MISSED |
|   make_icarl_net (L176)                                                              | COVERED |
|   initialize_icarl_net (L186)                                                        | COVERED |
|--------------------------------------------------------------------------------------|---------|
| models/lenet5.py (module)                                                            |  MISSED |
|   LeNet5 (L5)                                                                        |  MISSED |
|     LeNet5.__init__ (L6)                                                             | COVERED |
|     LeNet5.forward (L35)                                                             |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/mlp_tiny_imagenet.py (module)                                                 | COVERED |
|   SimpleMLP_TinyImageNet (L17)                                                       | COVERED |
|     SimpleMLP_TinyImageNet.__init__ (L20)                                            | COVERED |
|     SimpleMLP_TinyImageNet.forward (L34)                                             |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/mobilenetv1.py (module)                                                       | COVERED |
|   remove_sequential (L28)                                                            |  MISSED |
|   remove_DwsConvBlock (L39)                                                          |  MISSED |
|   MobilenetV1 (L51)                                                                  | COVERED |
|     MobilenetV1.__init__ (L55)                                                       |  MISSED |
|     MobilenetV1.forward (L79)                                                        |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/ncm_classifier.py (module)                                                    |  MISSED |
|   NCMClassifier (L7)                                                                 | COVERED |
|     NCMClassifier.__init__ (L24)                                                     | COVERED |
|     NCMClassifier.load_state_dict (L36)                                              |  MISSED |
|     NCMClassifier.forward (L66)                                                      | COVERED |
|     NCMClassifier.update_class_means_dict (L85)                                      | COVERED |
|     NCMClassifier.replace_class_means_dict (L114)                                    | COVERED |
|--------------------------------------------------------------------------------------|---------|
| models/pnn.py (module)                                                               |  MISSED |
|   LinearAdapter (L11)                                                                | COVERED |
|     LinearAdapter.__init__ (L16)                                                     | COVERED |
|     LinearAdapter.forward (L30)                                                      |  MISSED |
|   MLPAdapter (L38)                                                                   | COVERED |
|     MLPAdapter.__init__ (L43)                                                        | COVERED |
|     MLPAdapter.forward (L68)                                                         |  MISSED |
|   PNNColumn (L84)                                                                    | COVERED |
|     PNNColumn.__init__ (L89)                                                         | COVERED |
|     PNNColumn.freeze (L120)                                                          |  MISSED |
|     PNNColumn.forward (L124)                                                         |  MISSED |
|   PNNLayer (L131)                                                                    | COVERED |
|     PNNLayer.__init__ (L139)                                                         | COVERED |
|     PNNLayer.num_columns (L157)                                                      |  MISSED |
|     PNNLayer.adaptation (L160)                                                       | COVERED |
|     PNNLayer.forward_single_task (L207)                                              | COVERED |
|   PNN (L221)                                                                         | COVERED |
|     PNN.__init__ (L230)                                                              | COVERED |
|     PNN.forward_single_task (L261)                                                   | COVERED |
|--------------------------------------------------------------------------------------|---------|
| models/prompt.py (module)                                                            |  MISSED |
|   Prompt (L10)                                                                       | COVERED |
|     Prompt.__init__ (L24)                                                            | COVERED |
|     Prompt.l2_normalize (L87)                                                        | COVERED |
|     Prompt.forward (L95)                                                             | COVERED |
|--------------------------------------------------------------------------------------|---------|
| models/pytorchcv_wrapper.py (module)                                                 | COVERED |
|   vgg (L32)                                                                          | COVERED |
|   resnet (L54)                                                                       | COVERED |
|   densenet (L85)                                                                     | COVERED |
|   pyramidnet (L116)                                                                  | COVERED |
|   get_model (L150)                                                                   | COVERED |
|--------------------------------------------------------------------------------------|---------|
| models/resnet32.py (module)                                                          |  MISSED |
|   conv3x3 (L6)                                                                       | COVERED |
|   BasicBlock (L13)                                                                   |  MISSED |
|     BasicBlock.__init__ (L16)                                                        |  MISSED |
|     BasicBlock.forward (L26)                                                         |  MISSED |
|   Bottleneck (L36)                                                                   |  MISSED |
|     Bottleneck.__init__ (L39)                                                        |  MISSED |
|     Bottleneck.forward (L55)                                                         |  MISSED |
|   ResNet (L66)                                                                       | COVERED |
|     ResNet.__init__ (L78)                                                            |  MISSED |
|     ResNet.forward (L121)                                                            |  MISSED |
|     ResNet.forward_rep (L131)                                                        |  MISSED |
|   resnet32 (L141)                                                                    |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/scr_model.py (module)                                                         |  MISSED |
|   SCRModel (L6)                                                                      | COVERED |
|     SCRModel.__init__ (L15)                                                          | COVERED |
|     SCRModel.forward (L28)                                                           |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/simple_cnn.py (module)                                                        |  MISSED |
|   SimpleCNN (L20)                                                                    | COVERED |
|     SimpleCNN.__init__ (L32)                                                         |  MISSED |
|     SimpleCNN.forward (L55)                                                          |  MISSED |
|   MTSimpleCNN (L62)                                                                  | COVERED |
|     MTSimpleCNN.__init__ (L68)                                                       |  MISSED |
|     MTSimpleCNN.forward (L72)                                                        |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/simple_mlp.py (module)                                                        |  MISSED |
|   SimpleMLP (L21)                                                                    | COVERED |
|     SimpleMLP.__init__ (L34)                                                         | COVERED |
|     SimpleMLP.forward (L74)                                                          |  MISSED |
|     SimpleMLP.get_features (L81)                                                     |  MISSED |
|   MTSimpleMLP (L88)                                                                  | COVERED |
|     MTSimpleMLP.__init__ (L91)                                                       |  MISSED |
|     MTSimpleMLP.forward (L102)                                                       |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/simple_sequence_classifier.py (module)                                        |  MISSED |
|   SimpleSequenceClassifier (L8)                                                      |  MISSED |
|     SimpleSequenceClassifier.__init__ (L9)                                           |  MISSED |
|     SimpleSequenceClassifier.forward (L22)                                           |  MISSED |
|   MTSimpleSequenceClassifier (L29)                                                   |  MISSED |
|     MTSimpleSequenceClassifier.__init__ (L30)                                        |  MISSED |
|     MTSimpleSequenceClassifier.forward (L41)                                         |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/slda_resnet.py (module)                                                       |  MISSED |
|   SLDAResNetModel (L8)                                                               | COVERED |
|     SLDAResNetModel.__init__ (L15)                                                   | COVERED |
|     SLDAResNetModel.pool_feat (L43)                                                  |  MISSED |
|     SLDAResNetModel.forward (L54)                                                    | COVERED |
|--------------------------------------------------------------------------------------|---------|
| models/slim_resnet18.py (module)                                                     | COVERED |
|   MLP (L7)                                                                           |  MISSED |
|     MLP.__init__ (L8)                                                                |  MISSED |
|     MLP.forward (L17)                                                                |  MISSED |
|   conv3x3 (L21)                                                                      |  MISSED |
|   BasicBlock (L32)                                                                   |  MISSED |
|     BasicBlock.__init__ (L35)                                                        |  MISSED |
|     BasicBlock.forward (L55)                                                         |  MISSED |
|   ResNet (L63)                                                                       |  MISSED |
|     ResNet.__init__ (L64)                                                            |  MISSED |
|     ResNet.forward (L84)                                                             |  MISSED |
|   SlimResNet18 (L97)                                                                 | COVERED |
|   MTSlimResNet18 (L102)                                                              | COVERED |
|     MTSlimResNet18.__init__ (L105)                                                   |  MISSED |
|     MTSlimResNet18.forward (L127)                                                    |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/timm_vit.py (module)                                                          | COVERED |
|   ViTWithPrompt (L55)                                                                | COVERED |
|     ViTWithPrompt.__init__ (L63)                                                     | COVERED |
|     ViTWithPrompt.forward_features (L190)                                            |  MISSED |
|     ViTWithPrompt.forward_head (L224)                                                |  MISSED |
|     ViTWithPrompt.forward (L251)                                                     |  MISSED |
|     ViTWithPrompt.load_pretrained (L259)                                             |  MISSED |
|   resize_pos_embed (L391)                                                            |  MISSED |
|   checkpoint_filter_fn (L424)                                                        | COVERED |
|--------------------------------------------------------------------------------------|---------|
| models/utils.py (module)                                                             |  MISSED |
|   is_multi_task_module (L10)                                                         |  MISSED |
|   avalanche_forward (L17)                                                            |  MISSED |
|   avalanche_model_adaptation (L24)                                                   |  MISSED |
|   FeatureExtractorBackbone (L35)                                                     | COVERED |
|     FeatureExtractorBackbone.__init__ (L41)                                          |  MISSED |
|     FeatureExtractorBackbone.forward (L48)                                           |  MISSED |
|     FeatureExtractorBackbone.get_name_to_module (L52)                                |  MISSED |
|     FeatureExtractorBackbone.get_activation (L58)                                    |  MISSED |
|       FeatureExtractorBackbone.get_activation.hook (L59)                             |  MISSED |
|     FeatureExtractorBackbone.add_hooks (L64)                                         | COVERED |
|   Flatten (L78)                                                                      | COVERED |
|     Flatten.__init__ (L83)                                                           |  MISSED |
|     Flatten.forward (L86)                                                            |  MISSED |
|   MLP (L91)                                                                          | COVERED |
|     MLP.__init__ (L103)                                                              |  MISSED |
|     MLP.forward (L117)                                                               |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| models/vit.py (module)                                                               |  MISSED |
|   vit_tiny_patch16_224 (L4)                                                          | COVERED |
|   vit_base_patch16_224 (L15)                                                         | COVERED |
|   vit_large_patch16_224 (L30)                                                        | COVERED |
|   vit_small_patch32_224 (L46)                                                        | COVERED |
|   vit_base_patch32_224 (L57)                                                         | COVERED |
|   vit_large_patch32_224 (L72)                                                        | COVERED |
|   simpleMLP (L86)                                                                    |  MISSED |
|   create_model (L91)                                                                 |  MISSED |
|--------------------------------------------------------------------------------------|---------|
| training/checkpoint.py (module)                                                      |  MISSED |
|   maybe_load_checkpoint (L10)                                                        | COVERED |
|   save_checkpoint (L57)                                                              | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/losses.py (module)                                                          |  MISSED |
|   ICaRLLossPlugin (L10)                                                              | COVERED |
|     ICaRLLossPlugin.__init__ (L21)                                                   |  MISSED |
|     ICaRLLossPlugin.before_forward (L29)                                             |  MISSED |
|     ICaRLLossPlugin.after_training_exp (L52)                                         |  MISSED |
|   SCRLoss (L62)                                                                      | COVERED |
|     SCRLoss.__init__ (L73)                                                           |  MISSED |
|     SCRLoss.forward (L79)                                                            | COVERED |
|--------------------------------------------------------------------------------------|---------|
| training/regularization.py (module)                                                  | COVERED |
